Date,Time,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,
13/7/2021,19:43:12.000,14.5797,121.0834,0.71,110.4,23,7.182044,44,50,51,31,41,48,8652,2315,157,4,2,1,746.88,0,0
13/7/2021,19:43:15.000,14.5797,121.0834,0.71,110,23,7.182044,44,50,51,31,41,48,8652,2315,157,4,2,1,762.5,0,0
13/7/2021,19:43:17.000,14.5797,121.0834,0.47,109.9,24,7.141237,46,52,52,32,42,49,9039,2423,166,3,1,0,778.13,0,0
13/7/2021,19:43:18.000,14.5797,121.0834,0.51,109.9,21,6.1952,49,56,56,34,44,52,9465,2534,178,3,1,0,853.13,0,0
13/7/2021,19:43:20.000,14.5797,121.0834,0.39,109.9,24,7.248036,48,55,55,33,44,51,9300,2491,167,3,1,0,762.5,0,0
13/7/2021,19:43:22.000,14.5797,121.0834,0.23,109.9,23,7.021711,47,53,54,33,43,50,9216,2437,161,3,1,0,778.13,0,0
13/7/2021,19:43:22.000,14.5797,121.0834,0.23,109.9,22,6.528338,46,53,53,33,43,50,9039,2389,170,2,0,0,762.5,0,0
13/7/2021,19:43:22.000,14.5797,121.0834,0.23,109.9,3,0.52224,44,51,51,32,42,49,8628,2289,162,3,0,0,762.5,0,0
13/7/2021,19:43:22.000,14.5797,121.0834,0.23,109.9,2,0.34816,42,49,50,31,41,48,8331,2215,160,5,0,0,837.5,0,0
13/7/2021,19:43:22.000,14.5797,121.0834,0.23,109.9,11,2.440468,41,48,48,30,40,46,8304,2195,157,5,0,0,746.88,0,0
13/7/2021,19:43:22.000,14.5797,121.0834,0.23,109.9,16,3.785471,41,48,48,30,40,46,8304,2195,157,5,0,0,746.88,0,0
13/7/2021,19:43:34.000,14.5791,121.0836,1.34,109.9,15,3.505843,41,48,49,31,40,47,8277,2177,149,5,0,0,793.75,0,0
13/7/2021,19:43:34.000,14.5791,121.0836,1.34,109.9,17,4.118131,39,46,46,30,39,45,7983,2092,140,4,0,0,746.88,0,0
13/7/2021,19:43:34.000,14.5791,121.0836,1.34,109.9,17,4.224235,38,44,45,29,38,44,7872,2072,137,4,0,0,931.25,0,0
13/7/2021,19:43:34.000,14.5791,121.0836,1.34,109.9,18,4.185833,38,44,45,29,38,44,7872,2072,137,4,0,0,762.5,0,0
13/7/2021,19:43:34.000,14.5791,121.0836,1.34,109.9,18,4.238789,36,42,42,28,37,42,7530,1976,127,4,0,0,762.5,0,0
13/7/2021,19:43:44.000,14.5791,121.0837,0.61,109.9,18,4.238789,35,41,41,27,36,41,7242,1919,126,4,0,0,762.5,0,0
13/7/2021,19:43:44.000,14.5791,121.0837,0.61,109.9,17,4.330436,35,41,41,27,36,41,7242,1919,126,4,0,0,762.5,0,0
13/7/2021,19:43:44.000,14.5791,121.0837,0.61,109.9,17,4.330436,35,40,40,27,35,40,7047,1885,124,4,0,0,778.13,0,0
13/7/2021,19:43:44.000,14.5791,121.0837,0.61,109.9,18,4.238789,35,40,40,27,35,40,7104,1891,116,3,0,0,762.5,0,0
13/7/2021,19:43:44.000,14.5791,121.0837,0.61,109.9,18,4.39781,36,41,41,28,36,41,7113,1876,118,3,0,0,762.5,0,0
13/7/2021,19:43:54.000,14.579,121.0837,0.59,109.9,17,4.224235,35,40,40,27,35,40,7113,1876,118,3,0,0,762.5,0,0
13/7/2021,19:43:54.000,14.579,121.0837,0.59,109.9,18,4.344779,36,39,39,28,35,39,7200,1899,104,0,0,0,746.88,0,0
13/7/2021,19:43:54.000,14.579,121.0837,0.59,109.9,18,4.291771,36,39,39,28,35,39,7041,1860,103,0,0,0,731.25,0,0
13/7/2021,19:43:54.000,14.579,121.0837,0.59,109.9,4,0.592356,36,39,39,28,35,39,7041,1860,103,0,0,0,731.25,0,0
13/7/2021,19:43:54.000,14.579,121.0837,0.59,109.9,18,4.450866,36,40,40,28,35,40,7092,1885,117,1,0,0,778.13,0,0
13/7/2021,19:44:04.000,14.5791,121.0837,0.12,109.9,19,4.46545,38,42,42,29,37,42,7305,1942,126,2,0,0,762.5,0,0
13/7/2021,19:44:04.000,14.5791,121.0837,0.12,109.9,18,4.39781,37,42,42,29,37,42,7191,1927,126,3,0,0,778.13,0,0
13/7/2021,19:44:04.000,14.5791,121.0837,0.12,109.9,18,4.450866,37,42,42,29,37,42,7191,1927,126,3,0,0,762.5,0,0
13/7/2021,19:44:04.000,14.5791,121.0837,0.12,109.9,18,4.39781,38,43,43,29,37,43,7455,2002,128,6,1,0,746.88,0,0
13/7/2021,19:44:04.000,14.5791,121.0837,0.12,109.9,19,4.359569,39,45,45,29,38,44,7785,2070,134,6,1,0,746.88,0,0
13/7/2021,19:44:14.000,14.5791,121.0837,0.14,109.9,19,4.359569,40,46,47,30,39,46,7956,2116,130,6,1,0,731.25,0,0
13/7/2021,19:44:14.000,14.5791,121.0837,0.14,109.9,21,4.3904,40,46,47,30,39,46,7956,2116,130,6,1,0,778.13,0,0
13/7/2021,19:44:14.000,14.5791,121.0837,0.14,109.9,21,4.495868,41,47,48,31,40,47,8010,2144,136,6,1,0,762.5,0,0
13/7/2021,19:44:14.000,14.5791,121.0837,0.14,109.9,19,4.46545,40,46,47,30,39,46,7872,2119,122,6,1,0,762.5,0,0
13/7/2021,19:44:14.000,14.5791,121.0837,0.14,109.9,19,4.518427,40,46,47,30,39,46,7872,2119,122,6,1,0,762.5,0,0
13/7/2021,19:44:24.000,14.5791,121.0837,0.44,109.9,7,1.639591,38,44,45,29,38,45,7539,2021,125,6,1,0,746.88,0,0
13/7/2021,19:44:24.000,14.5791,121.0837,0.44,109.9,19,4.571429,36,42,42,28,37,42,7275,1958,120,6,1,0,746.88,0,0
13/7/2021,19:44:24.000,14.5791,121.0837,0.44,109.9,19,4.571429,35,40,41,28,36,41,6969,1880,108,5,1,0,746.88,0,0
13/7/2021,19:44:24.000,14.5791,121.0837,0.44,109.9,18,4.503945,35,40,41,28,36,41,6969,1880,108,5,1,0,778.13,0,0
13/7/2021,19:44:24.000,14.5791,121.0837,0.44,109.9,4,0.853843,33,38,38,27,35,38,6501,1757,104,4,1,0,746.88,0,0
13/7/2021,19:44:34.000,14.5791,121.0837,0.26,109.9,19,4.624454,32,37,37,27,34,37,6249,1695,104,4,1,0,762.5,0,0
13/7/2021,19:44:34.000,14.5791,121.0837,0.26,109.9,2,0.453333,32,37,37,27,34,37,6249,1695,104,4,1,0,731.25,0,0
